reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.010,323.105091
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.025,350.294065
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.050,378.911623
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.100,390.244173
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.150,395.645189
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.200,401.574929
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.250,405.270901
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.300,409.559947
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.350,414.322805
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.400,418.941885
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.450,423.296555
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.500,428.242257
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.550,432.503486
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.600,439.846178
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.650,445.116009
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.700,451.979401
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.750,462.213509
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.800,477.669106
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.850,501.678671
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.900,533.464471
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.950,555.037311
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.975,572.106399
2024-03-09,wk inc covid hosp,-1,2024-03-02,01,quantile,0.990,589.971084
2024-03-09,wk covid hosp rate change,-1,2024-03-02,01,pmf,stable,0.576000
2024-03-09,wk covid hosp rate change,-1,2024-03-02,01,pmf,increase,0.102000
2024-03-09,wk covid hosp rate change,-1,2024-03-02,01,pmf,large_increase,0.042000
2024-03-09,wk covid hosp rate change,-1,2024-03-02,01,pmf,decrease,0.254000
