reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.010,207.595186
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.025,217.323273
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.050,219.973078
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.100,222.368305
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.150,224.548839
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.200,226.196537
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.250,227.930301
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.300,229.314759
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.350,230.334707
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.400,231.888598
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.450,233.520443
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.500,235.241466
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.550,237.584788
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.600,239.965856
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.650,242.233790
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.700,245.353345
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.750,248.673104
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.800,253.402395
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.850,257.732261
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.900,265.314040
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.950,277.491789
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.975,292.018587
2025-01-25,wk inc covid hosp,-1,2025-01-18,01,quantile,0.990,319.024283
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.010,200.053605
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.025,212.051891
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.050,215.822120
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.100,220.947097
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.150,224.263791
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.200,227.930996
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.250,231.259555
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.300,233.675350
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.350,236.646833
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.400,239.707673
2025-01-25,wk inc covid hosp,0,2025-01-25,01,quantile,0.450,242.402827
