reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.010,114.083604
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.025,119.743477
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.050,122.451814
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.100,125.485676
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.150,127.486189
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.200,129.626262
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.250,131.457610
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.300,133.561547
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.350,136.123246
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.400,137.993076
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.450,140.199949
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.500,142.240470
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.550,145.418993
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.600,148.395560
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.650,150.805425
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.700,153.925754
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.750,157.665068
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.800,161.636755
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.850,167.248056
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.900,174.043993
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.950,181.921844
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.975,192.762867
2024-12-28,wk inc covid hosp,-1,2024-12-21,01,quantile,0.990,207.629986
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.010,132.508800
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.025,138.046464
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.050,142.184388
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.100,148.949577
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.150,152.864977
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.200,157.135780
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.250,161.547854
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.300,164.974413
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.350,168.972950
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.400,172.674464
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.450,178.472250
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.500,184.573621
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.550,188.952450
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.600,195.303776
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.650,201.957228
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.700,207.357561
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.750,216.163479
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.800,227.706156
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.850,238.548155
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.900,253.047984
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.950,283.167763
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.975,307.252322
2024-12-28,wk inc covid hosp,0,2024-12-28,01,quantile,0.990,334.553451
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.010,146.599495
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.025,156.348240
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.050,161.582078
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.100,172.659005
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.150,178.558273
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.200,184.486629
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.250,192.458599
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.300,196.964330
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.350,203.503958
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.400,211.405939
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.450,221.403761
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.500,231.079940
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.550,238.986019
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.600,248.716607
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.650,260.076828
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.700,272.449853
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.750,288.702353
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.800,308.288286
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.850,332.595715
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.900,362.006322
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.950,417.739580
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.975,483.448009
2024-12-28,wk inc covid hosp,1,2025-01-04,01,quantile,0.990,542.650179
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.010,160.671252
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.025,176.492188
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.050,185.035602
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.100,199.072820
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.150,208.455732
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.200,216.004854
2024-12-28,wk inc covid hosp,2,2025-01-11,01,quantile,0.250,226.038334
