reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.010,79.102746
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.025,83.824726
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.050,85.894303
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.100,88.087498
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.150,89.866626
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.200,91.467145
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.250,92.885198
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.300,94.011078
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.350,95.402098
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.400,96.448216
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.450,97.354117
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.500,98.282856
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.550,99.389747
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.600,100.740961
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.650,102.056218
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.700,103.219364
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.750,105.367374
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.800,107.146656
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.850,109.698735
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.900,113.640333
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.950,119.341014
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.975,126.331732
2025-04-26,wk inc covid hosp,-1,2025-04-19,01,quantile,0.990,135.580336
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.010,62.142041
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.025,66.496254
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.050,69.925609
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.100,72.870750
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.150,74.953525
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.200,76.780210
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.250,78.190305
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.300,80.009047
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.350,81.795025
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.400,82.855226
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.450,84.064105
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.500,85.358108
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.550,86.492294
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.600,87.525185
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.650,88.909372
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.700,90.804748
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.750,92.979546
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.800,95.160004
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.850,98.567050
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.900,102.749564
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.950,110.025654
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.975,131.598909
2025-04-26,wk inc covid hosp,0,2025-04-26,01,quantile,0.990,164.306496
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.010,43.902257
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.025,50.181784
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.050,54.182969
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.100,57.857142
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.150,59.942127
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.200,61.868597
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.250,63.517928
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.300,65.427042
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.350,67.332879
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.400,68.604672
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.450,69.933926
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.500,71.556247
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.550,72.510910
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.600,73.902516
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.650,75.415059
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.700,77.215268
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.750,79.441106
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.800,82.046416
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.850,85.014435
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.900,88.747072
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.950,97.822695
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.975,138.295613
2025-04-26,wk inc covid hosp,1,2025-05-03,01,quantile,0.990,186.322592
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.010,30.318068
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.025,37.074210
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.050,41.241172
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.100,44.973808
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.150,47.222255
2025-04-26,wk inc covid hosp,2,2025-05-10,01,quantile,0.200,49.192774
