reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.010,148.762073
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.025,158.909694
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.050,164.848710
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.100,173.031522
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.150,176.369437
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.200,179.341815
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.250,182.612847
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.300,184.752895
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.350,186.020927
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.400,188.246710
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.450,190.249073
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.500,192.666815
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.550,194.603611
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.600,196.644759
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.650,199.203490
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.700,200.837497
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.750,203.329238
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.800,207.486870
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.850,210.794004
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.900,218.342732
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.950,225.715301
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.975,236.809793
2023-11-18,wk inc covid hosp,-1,2023-11-11,01,quantile,0.990,243.405349
2023-11-18,wk covid hosp rate change,-1,2023-11-11,01,pmf,stable,0.942000
2023-11-18,wk covid hosp rate change,-1,2023-11-11,01,pmf,increase,0.000000
2023-11-18,wk covid hosp rate change,-1,2023-11-11,01,pmf,large_increase,0.004000
2023-11-18,wk covid hosp rate change,-1,2023-11-11,01,pmf,decrease,0.054000
2023-11-18,wk covid hosp rate change,-1,2023-11-11,01,pmf,large_decrease,0.000000
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.010,110.664340
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.025,128.474120
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.050,137.376438
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.100,142.751355
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.150,147.633728
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.200,152.619967
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.250,156.926492
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.300,161.399187
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.350,164.605053
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.400,166.114528
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.450,168.705782
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.500,172.796862
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.550,175.418052
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.600,178.118968
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.650,180.605076
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.700,184.397877
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.750,188.518948
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.800,193.471314
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.850,198.758224
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.900,211.184162
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.950,220.813080
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.975,229.523956
2023-11-18,wk inc covid hosp,0,2023-11-18,01,quantile,0.990,238.569496
2023-11-18,wk covid hosp rate change,0,2023-11-18,01,pmf,stable,0.612000
2023-11-18,wk covid hosp rate change,0,2023-11-18,01,pmf,increase,0.000000
2023-11-18,wk covid hosp rate change,0,2023-11-18,01,pmf,large_increase,0.004000
2023-11-18,wk covid hosp rate change,0,2023-11-18,01,pmf,decrease,0.382000
2023-11-18,wk covid hosp rate change,0,2023-11-18,01,pmf,large_decrease,0.002000
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.010,79.353318
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.025,100.546519
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.050,109.537096
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.100,116.563506
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.150,121.723969
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.200,127.843680
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.250,133.672566
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.300,139.421876
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.350,143.626378
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.400,145.952884
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.450,149.430245
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.500,152.964804
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.550,156.493785
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.600,160.198253
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.650,164.458366
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.700,168.053686
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.750,172.476445
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.800,179.323608
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.850,187.388922
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.900,202.232117
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.950,216.570401
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.975,225.118852
2023-11-18,wk inc covid hosp,1,2023-11-25,01,quantile,0.990,238.468056
2023-11-18,wk covid hosp rate change,1,2023-11-25,01,pmf,stable,0.906000
2023-11-18,wk covid hosp rate change,1,2023-11-25,01,pmf,increase,0.000000
2023-11-18,wk covid hosp rate change,1,2023-11-25,01,pmf,large_increase,0.004000
2023-11-18,wk covid hosp rate change,1,2023-11-25,01,pmf,decrease,0.090000
2023-11-18,wk covid hosp rate change,1,2023-11-25,01,pmf,large_decrease,0.000000
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.010,53.962168
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.025,70.375121
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.050,79.724303
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.100,89.230611
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.150,95.423002
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.200,101.643757
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.250,109.159083
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.300,114.067001
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.350,119.482225
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.400,123.503387
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.450,127.267501
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.500,130.991838
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.550,135.756539
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.600,140.106098
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.650,145.195686
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.700,149.303689
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.750,156.356205
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.800,165.844035
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.850,176.298809
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.900,192.189463
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.950,211.881315
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.975,218.220367
2023-11-18,wk inc covid hosp,2,2023-12-02,01,quantile,0.990,234.317509
2023-11-18,wk covid hosp rate change,2,2023-12-02,01,pmf,stable,0.894000
2023-11-18,wk covid hosp rate change,2,2023-12-02,01,pmf,increase,0.000000
2023-11-18,wk covid hosp rate change,2,2023-12-02,01,pmf,large_increase,0.004000
2023-11-18,wk covid hosp rate change,2,2023-12-02,01,pmf,decrease,0.102000
2023-11-18,wk covid hosp rate change,2,2023-12-02,01,pmf,large_decrease,0.000000
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.010,34.429422
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.025,48.738407
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.050,57.855708
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.100,67.358472
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.150,75.190008
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.200,81.355849
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.250,86.885457
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.300,94.450635
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.350,99.101222
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.400,103.319637
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.450,107.448529
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.500,112.740920
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.550,117.817017
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.600,122.324241
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.650,127.502276
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.700,132.590163
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.750,142.890560
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.800,151.935365
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.850,167.104538
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.900,184.492156
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.950,208.911362
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.975,214.801227
2023-11-18,wk inc covid hosp,3,2023-12-09,01,quantile,0.990,236.936578
2023-11-18,wk covid hosp rate change,3,2023-12-09,01,pmf,stable,0.720000
2023-11-18,wk covid hosp rate change,3,2023-12-09,01,pmf,increase,0.000000
2023-11-18,wk covid hosp rate change,3,2023-12-09,01,pmf,large_increase,0.004000
2023-11-18,wk covid hosp rate change,3,2023-12-09,01,pmf,decrease,0.276000
2023-11-18,wk covid hosp rate change,3,2023-12-09,01,pmf,large_decrease,0.000000
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.010,15.664417
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.025,16.780685
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.050,17.124760
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.100,17.386623
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.150,17.597989
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.200,17.745710
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.250,17.921347
2023-11-18,wk inc covid hosp,-1,2023-11-11,02,quantile,0.300,18.050912
