reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.010,223.445892
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.025,252.868881
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.050,285.083144
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.100,319.688487
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.150,335.769075
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.200,345.500879
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.250,351.376381
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.300,357.684878
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.350,362.642787
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.400,368.444352
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.450,372.739208
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.500,375.862785
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.550,380.118635
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.600,385.618707
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.650,389.000354
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.700,394.852600
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.750,400.523797
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.800,407.389637
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.850,416.698279
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.900,427.987890
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.950,440.650984
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.975,463.981494
2024-02-03,wk inc covid hosp,-1,2024-01-27,01,quantile,0.990,479.355706
