reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.010,381.160517
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.025,401.304167
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.050,420.205402
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.100,436.867469
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.150,450.480789
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.200,462.861102
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.250,472.717606
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.300,481.441877
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.350,488.271915
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.400,494.878172
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.450,499.833589
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.500,504.124294
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.550,506.277267
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.600,509.351999
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.650,511.034273
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.700,513.335991
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.750,515.231268
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.800,517.354714
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.850,520.259936
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.900,525.654130
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.950,534.000913
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.975,541.848416
2024-01-06,wk inc covid hosp,-1,2023-12-30,01,quantile,0.990,551.526189
2024-01-06,wk covid hosp rate change,-1,2023-12-30,01,pmf,stable,0.388000
2024-01-06,wk covid hosp rate change,-1,2023-12-30,01,pmf,increase,0.582000
2024-01-06,wk covid hosp rate change,-1,2023-12-30,01,pmf,large_increase,0.012000
2024-01-06,wk covid hosp rate change,-1,2023-12-30,01,pmf,decrease,0.012000
2024-01-06,wk covid hosp rate change,-1,2023-12-30,01,pmf,large_decrease,0.006000
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.010,357.766239
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.025,408.231760
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.050,425.973561
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.100,464.599665
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.150,481.581466
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.200,494.701373
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.250,509.604034
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.300,521.491666
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.350,530.468838
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.400,542.920472
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.450,548.430279
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.500,553.008116
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.550,558.049304
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.600,562.206152
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.650,566.745900
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.700,570.676926
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.750,576.026860
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.800,581.357368
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.850,589.182482
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.900,597.207555
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.950,611.067753
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.975,623.269791
2024-01-06,wk inc covid hosp,0,2024-01-06,01,quantile,0.990,652.967008
2024-01-06,wk covid hosp rate change,0,2024-01-06,01,pmf,stable,0.190000
2024-01-06,wk covid hosp rate change,0,2024-01-06,01,pmf,increase,0.684000
2024-01-06,wk covid hosp rate change,0,2024-01-06,01,pmf,large_increase,0.110000
2024-01-06,wk covid hosp rate change,0,2024-01-06,01,pmf,decrease,0.014000
2024-01-06,wk covid hosp rate change,0,2024-01-06,01,pmf,large_decrease,0.002000
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.010,327.656482
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.025,404.358216
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.050,429.655572
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.100,480.842523
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.150,504.483155
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.200,529.055111
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.250,541.732247
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.300,557.950041
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.350,569.422187
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.400,583.426865
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.450,593.040849
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.500,600.893822
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.550,608.539009
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.600,615.481793
2024-01-06,wk inc covid hosp,1,2024-01-13,01,quantile,0.650,621.259415
