reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.010,140.188504
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.025,159.063867
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.050,162.405609
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.100,164.563301
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.150,165.915314
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.200,167.269330
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.250,168.281175
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.300,169.604221
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.350,170.531357
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.400,171.985832
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.450,173.186321
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.500,175.029341
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.550,176.792545
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.600,178.459421
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.650,180.421335
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.700,183.132495
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.750,188.301679
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.800,194.227073
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.850,200.462229
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.900,209.281141
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.950,218.587782
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.975,226.438664
2023-10-28,wk inc covid hosp,-1,2023-10-21,01,quantile,0.990,255.600896
2023-10-28,wk covid hosp rate change,-1,2023-10-21,01,pmf,stable,0.970000
2023-10-28,wk covid hosp rate change,-1,2023-10-21,01,pmf,increase,0.010000
2023-10-28,wk covid hosp rate change,-1,2023-10-21,01,pmf,large_increase,0.006000
2023-10-28,wk covid hosp rate change,-1,2023-10-21,01,pmf,decrease,0.014000
2023-10-28,wk covid hosp rate change,-1,2023-10-21,01,pmf,large_decrease,0.000000
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.010,124.775837
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.025,134.801864
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.050,137.740706
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.100,139.930036
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.150,141.893433
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.200,143.752514
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.250,145.665009
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.300,147.566583
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.350,149.439127
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.400,150.692761
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.450,152.182083
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.500,154.487133
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.550,156.378667
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.600,159.736058
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.650,162.941572
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.700,168.443702
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.750,173.401900
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.800,181.585534
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.850,190.013816
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.900,202.008279
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.950,218.052070
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.975,234.362176
2023-10-28,wk inc covid hosp,0,2023-10-28,01,quantile,0.990,263.010220
2023-10-28,wk covid hosp rate change,0,2023-10-28,01,pmf,stable,0.810000
2023-10-28,wk covid hosp rate change,0,2023-10-28,01,pmf,increase,0.014000
2023-10-28,wk covid hosp rate change,0,2023-10-28,01,pmf,large_increase,0.006000
2023-10-28,wk covid hosp rate change,0,2023-10-28,01,pmf,decrease,0.170000
2023-10-28,wk covid hosp rate change,0,2023-10-28,01,pmf,large_decrease,0.000000
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.010,97.122235
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.025,105.953598
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.050,110.091614
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.100,114.137685
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.150,116.533630
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.200,118.907066
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.250,120.931324
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.300,124.240896
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.350,126.493651
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.400,129.267300
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.450,130.803832
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.500,133.327539
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.550,136.247939
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.600,139.266558
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.650,143.840417
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.700,151.341747
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.750,156.291493
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.800,165.993008
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.850,175.720649
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.900,187.366629
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.950,212.389365
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.975,232.552906
2023-10-28,wk inc covid hosp,1,2023-11-04,01,quantile,0.990,280.623446
2023-10-28,wk covid hosp rate change,1,2023-11-04,01,pmf,stable,0.986000
2023-10-28,wk covid hosp rate change,1,2023-11-04,01,pmf,increase,0.004000
2023-10-28,wk covid hosp rate change,1,2023-11-04,01,pmf,large_increase,0.004000
2023-10-28,wk covid hosp rate change,1,2023-11-04,01,pmf,decrease,0.006000
2023-10-28,wk covid hosp rate change,1,2023-11-04,01,pmf,large_decrease,0.000000
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.010,76.676873
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.025,80.823234
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.050,85.427706
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.100,92.002642
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.150,94.810476
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.200,97.704995
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.250,100.970897
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.300,104.497222
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.350,106.840485
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.400,109.364494
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.450,112.794525
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.500,115.626143
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.550,119.065665
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.600,121.817190
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.650,127.634664
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.700,135.230463
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.750,142.784240
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.800,149.539626
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.850,163.824395
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.900,173.886614
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.950,204.630040
2023-10-28,wk inc covid hosp,2,2023-11-11,01,quantile,0.975,234.019252
