reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.010,211.490451
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.025,231.899911
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.050,241.013452
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.100,248.021734
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.150,252.384639
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.200,256.603590
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.250,260.267140
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.300,264.625731
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.350,267.966101
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.400,270.915227
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.450,273.326155
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.500,277.338614
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.550,281.422107
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.600,285.224822
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.650,289.957399
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.700,296.702199
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.750,302.104095
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.800,308.356675
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.850,315.710725
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.900,325.784044
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.950,338.363665
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.975,348.829135
2025-01-11,wk inc covid hosp,-1,2025-01-04,01,quantile,0.990,358.306192
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.010,262.233017
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.025,285.736372
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.050,295.363511
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.100,307.263682
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.150,315.066885
2025-01-11,wk inc covid hosp,0,2025-01-11,01,quantile,0.200,321.752386
