reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.010,88.712336
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.025,96.819931
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.050,98.544077
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.100,100.016166
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.150,101.227858
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.200,102.006129
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.250,103.023166
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.300,103.859709
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.350,104.587891
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.400,105.298591
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.450,106.037253
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.500,106.700955
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.550,107.520941
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.600,108.325733
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.650,109.327811
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.700,110.450470
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.750,111.827583
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.800,113.234478
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.850,116.302428
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.900,119.089007
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.950,131.017362
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.975,139.530728
2024-05-04,wk inc covid hosp,-1,2024-04-27,01,quantile,0.990,153.272324
2024-05-04,wk covid hosp rate change,-1,2024-04-27,01,pmf,stable,0.994000
2024-05-04,wk covid hosp rate change,-1,2024-04-27,01,pmf,increase,0.002000
2024-05-04,wk covid hosp rate change,-1,2024-04-27,01,pmf,large_increase,0.000000
2024-05-04,wk covid hosp rate change,-1,2024-04-27,01,pmf,decrease,0.004000
2024-05-04,wk covid hosp rate change,-1,2024-04-27,01,pmf,large_decrease,0.000000
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.010,72.893136
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.025,82.688589
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.050,85.067034
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.100,87.202095
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.150,88.839168
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.200,89.870785
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.250,91.051052
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.300,92.502147
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.350,93.542911
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.400,94.275073
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.450,95.381592
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.500,96.478630
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.550,97.753310
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.600,98.906536
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.650,99.819057
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.700,101.209005
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.750,102.882755
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.800,104.577011
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.850,107.261461
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.900,110.987056
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.950,146.143459
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.975,166.519423
2024-05-04,wk inc covid hosp,0,2024-05-04,01,quantile,0.990,180.746457
2024-05-04,wk covid hosp rate change,0,2024-05-04,01,pmf,stable,0.976000
2024-05-04,wk covid hosp rate change,0,2024-05-04,01,pmf,increase,0.020000
2024-05-04,wk covid hosp rate change,0,2024-05-04,01,pmf,large_increase,0.000000
2024-05-04,wk covid hosp rate change,0,2024-05-04,01,pmf,decrease,0.004000
2024-05-04,wk covid hosp rate change,0,2024-05-04,01,pmf,large_decrease,0.000000
2024-05-04,wk inc covid hosp,1,2024-05-11,01,quantile,0.010,60.685013
2024-05-04,wk inc covid hosp,1,2024-05-11,01,quantile,0.025,70.989180
2024-05-04,wk inc covid hosp,1,2024-05-11,01,quantile,0.050,73.815224
