reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.010,179.238117
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.025,187.962553
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.050,193.786782
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.100,200.373693
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.150,206.351880
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.200,212.363664
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.250,216.046397
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.300,219.945418
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.350,224.008323
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.400,226.887898
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.450,230.109554
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.500,234.334897
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.550,236.628264
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.600,239.722702
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.650,242.542240
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.700,245.856375
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.750,249.350584
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.800,253.287341
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.850,256.608850
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.900,262.224652
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.950,270.726296
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.975,284.956617
2025-03-29,wk inc covid hosp,-1,2025-03-22,01,quantile,0.990,303.704935
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.010,149.913577
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.025,160.922577
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.050,172.049476
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.100,180.401643
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.150,188.356449
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.200,195.582527
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.250,200.819863
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.300,205.936671
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.350,210.640086
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.400,215.117471
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.450,219.320179
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.500,222.723905
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.550,226.910080
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.600,231.963171
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.650,236.224680
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.700,240.795018
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.750,246.060044
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.800,250.381745
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.850,255.319074
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.900,263.368956
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.950,277.528745
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.975,301.243868
2025-03-29,wk inc covid hosp,0,2025-03-29,01,quantile,0.990,341.145001
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.010,125.275734
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.025,136.398678
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.050,148.413454
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.100,161.863505
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.150,169.643204
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.200,179.970000
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.250,186.274120
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.300,191.882087
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.350,197.922382
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.400,202.335884
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.450,207.401349
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.500,212.779223
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.550,218.736560
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.600,224.817746
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.650,230.398974
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.700,235.567567
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.750,241.033713
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.800,247.290832
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.850,253.769112
2025-03-29,wk inc covid hosp,1,2025-04-05,01,quantile,0.900,263.583835
