reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.010,152.241706
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.025,164.836140
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.050,173.143563
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.100,179.578104
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.150,183.386996
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.200,185.740010
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.250,188.160389
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.300,190.246909
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.350,192.612679
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.400,194.927865
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.450,198.249485
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.500,201.375193
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.550,204.688990
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.600,208.793996
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.650,212.544544
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.700,216.764574
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.750,221.005374
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.800,226.498019
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.850,234.024114
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.900,242.838655
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.950,253.700622
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.975,267.383839
2025-01-04,wk inc covid hosp,-1,2024-12-28,01,quantile,0.990,280.446960
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.010,174.048442
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.025,196.536142
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.050,207.810343
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.100,218.367071
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.150,224.939649
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.200,230.555157
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.250,234.814292
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.300,239.627035
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.350,244.273151
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.400,248.782531
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.450,253.980251
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.500,259.972409
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.550,267.268394
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.600,274.224343
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.650,282.273786
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.700,291.988612
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.750,301.755982
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.800,313.984229
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.850,334.229765
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.900,350.773341
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.950,370.795232
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.975,399.628427
2025-01-04,wk inc covid hosp,0,2025-01-04,01,quantile,0.990,432.902483
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.010,200.496995
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.025,232.700290
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.050,246.437374
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.100,263.196711
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.150,273.951105
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.200,282.238023
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.250,289.207731
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.300,297.875073
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.350,304.989374
2025-01-04,wk inc covid hosp,1,2025-01-11,01,quantile,0.400,312.863713
