reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.010,166.884784
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.025,191.109625
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.050,224.981286
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.100,241.929014
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.150,264.794185
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.200,282.550920
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.250,291.273140
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.300,297.534276
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.350,301.339419
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.400,304.497957
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.450,307.532223
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.500,310.402552
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.550,312.746517
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.600,315.416908
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.650,319.471327
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.700,324.634368
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.750,329.254057
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.800,333.559849
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.850,340.330004
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.900,350.515450
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.950,367.835627
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.975,425.424427
2024-02-17,wk inc covid hosp,-1,2024-02-10,01,quantile,0.990,463.266417
2024-02-17,wk covid hosp rate change,-1,2024-02-10,01,pmf,stable,0.732000
2024-02-17,wk covid hosp rate change,-1,2024-02-10,01,pmf,increase,0.020000
2024-02-17,wk covid hosp rate change,-1,2024-02-10,01,pmf,large_increase,0.016000
2024-02-17,wk covid hosp rate change,-1,2024-02-10,01,pmf,decrease,0.142000
2024-02-17,wk covid hosp rate change,-1,2024-02-10,01,pmf,large_decrease,0.090000
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.010,100.560956
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.025,138.474698
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.050,168.166020
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.100,192.764426
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.150,223.890599
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.200,240.679278
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.250,253.361287
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.300,263.355420
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.350,269.535806
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.400,273.117763
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.450,277.607857
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.500,282.636300
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.550,285.291086
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.600,290.257989
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.650,296.031737
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.700,303.598935
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.750,309.728770
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.800,318.467216
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.850,327.341708
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.900,336.347354
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.950,374.259417
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.975,465.394773
2024-02-17,wk inc covid hosp,0,2024-02-17,01,quantile,0.990,521.903199
2024-02-17,wk covid hosp rate change,0,2024-02-17,01,pmf,stable,0.376000
2024-02-17,wk covid hosp rate change,0,2024-02-17,01,pmf,increase,0.030000
2024-02-17,wk covid hosp rate change,0,2024-02-17,01,pmf,large_increase,0.016000
2024-02-17,wk covid hosp rate change,0,2024-02-17,01,pmf,decrease,0.484000
2024-02-17,wk covid hosp rate change,0,2024-02-17,01,pmf,large_decrease,0.094000
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.010,61.694685
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.025,98.641798
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.050,125.850244
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.100,154.996873
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.150,187.584194
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.200,204.152718
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.250,219.210948
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.300,230.886921
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.350,239.902046
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.400,244.376124
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.450,251.497609
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.500,255.632513
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.550,260.674602
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.600,267.411024
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.650,275.703520
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.700,282.516603
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.750,291.052900
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.800,302.523573
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.850,312.791917
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.900,329.162214
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.950,375.919298
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.975,487.190652
2024-02-17,wk inc covid hosp,1,2024-02-24,01,quantile,0.990,567.988470
2024-02-17,wk covid hosp rate change,1,2024-02-24,01,pmf,stable,0.634000
2024-02-17,wk covid hosp rate change,1,2024-02-24,01,pmf,increase,0.020000
2024-02-17,wk covid hosp rate change,1,2024-02-24,01,pmf,large_increase,0.016000
2024-02-17,wk covid hosp rate change,1,2024-02-24,01,pmf,decrease,0.262000
2024-02-17,wk covid hosp rate change,1,2024-02-24,01,pmf,large_decrease,0.068000
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.010,36.334764
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.025,67.220115
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.050,93.039389
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.100,123.071105
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.150,156.025505
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.200,175.653768
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.250,189.865716
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.300,202.595859
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.350,214.169727
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.400,220.011725
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.450,227.633192
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.500,232.406158
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.550,237.905218
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.600,245.212653
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.650,255.460092
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.700,263.750449
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.750,273.595302
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.800,286.868600
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.850,301.796710
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.900,318.460248
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.950,378.766647
2024-02-17,wk inc covid hosp,2,2024-03-02,01,quantile,0.975,501.854955
